bookingid,arrivalyear,arrivalmonth,arrivalweeknumber,arrivaldayofmonth,arrivalhour,weekendstays,weekdaystays,adults,children,babies,firsttimeguest,affiliatedcustomer,previousreservations,previousstays,previouscancellations,daysuntilconfirmation,onlinereservation,bookingchanges,bookingtoarrivaldays,parkingspacesbooked,specialrequests,partofgroup,orderedmealsperday,floorreserved,floorassigned,dailyrateeuros,dailyrateusd,percent_paid_in_advance,country_income_euros_y2,country_income_euros_y1,country_hdi_y1,totalstaydays,totalguests,childrenratio,babiesratio,hour,minute,arrivaltime,arrivaltimeofday,confirmationtoarrivaldays,isrepeatguest,incomechange
12122,2016,9,37,10,23.0,2,1,2,0,0,1,0,0,0,0,0,1,0,56,0,0,0,1,6,6,135.9,134.541,0.0,44929.69,46213.27,0.913,3,2,0.0,0.0,23,0,2016-09-10 23:00:00,evening,56,0,1283.5799999999945
34091,2016,9,37,10,23.5,2,1,2,0,0,1,0,0,0,0,0,1,0,44,0,2,0,1,3,3,149.4,147.906,0.0,40141.59,40833.24,0.898,3,2,0.0,0.0,23,30,2016-09-10 23:30:00,evening,44,0,691.6500000000015
24245,2016,9,38,11,14.0,2,5,2,0,0,1,0,0,0,0,0,1,0,120,0,1,0,1,6,6,94.81,93.8619,0.0,28742.44,29668.86,0.842,7,2,0.0,0.0,14,0,2016-09-11 14:00:00,afternoon,120,0,926.4200000000019
15397,2016,9,38,11,14.0,1,0,2,0,0,1,0,0,0,0,0,1,0,13,0,1,0,0,6,6,99.0,98.01,0.0,16358.39,15813.86,0.757,1,2,0.0,0.0,14,0,2016-09-11 14:00:00,afternoon,13,0,-544.5299999999988
16403,2016,9,38,11,14.25,2,0,2,0,0,1,0,0,0,0,0,1,0,14,0,3,0,0,6,6,98.0,97.02,0.0,41259.0,42509.89,0.918,2,2,0.0,0.0,14,15,2016-09-11 14:15:00,afternoon,14,0,1250.8899999999994
16033,2016,9,38,11,14.25,2,1,2,0,0,1,0,0,0,0,0,1,0,16,0,0,0,1,6,6,95.0,94.05,0.0,40141.59,40833.24,0.898,3,2,0.0,0.0,14,15,2016-09-11 14:15:00,afternoon,16,0,691.6500000000015
12859,2016,9,38,11,14.5,2,0,3,0,0,1,0,0,0,0,0,1,0,79,0,0,0,1,3,3,168.3,166.61700000000002,0.0,40141.59,40833.24,0.898,2,3,0.0,0.0,14,30,2016-09-11 14:30:00,afternoon,79,0,691.6500000000015
28299,2016,9,38,11,14.75,2,0,3,0,0,1,0,0,0,0,0,1,0,78,0,1,0,1,1,1,160.08,158.47920000000002,0.0,55032.96,56803.47,0.92,2,3,0.0,0.0,14,45,2016-09-11 14:45:00,afternoon,78,0,1770.510000000002
18223,2016,9,38,11,14.75,2,2,2,0,0,1,0,0,0,0,0,1,0,53,0,0,0,1,3,3,149.4,147.906,0.0,41259.0,42509.89,0.918,4,2,0.0,0.0,14,45,2016-09-11 14:45:00,afternoon,53,0,1250.8899999999994
37000,2016,9,38,11,15.0,1,0,2,0,0,1,0,0,0,0,0,1,0,175,0,0,0,1,6,6,126.9,125.631,0.0,51067.98,69056.05,0.929,1,2,0.0,0.0,15,0,2016-09-11 15:00:00,afternoon,175,0,17988.07
12067,2016,9,38,11,15.0,2,3,2,2,0,1,0,0,0,0,0,1,0,38,0,1,0,1,1,1,207.9,205.821,0.0,23967.12,25625.57,0.783,5,4,0.5,0.0,15,0,2016-09-11 15:00:00,afternoon,38,0,1658.4500000000007
24443,2016,9,38,11,15.25,2,0,2,0,0,1,0,0,0,0,0,1,0,69,0,0,0,1,6,6,135.9,134.541,0.0,40141.59,40833.24,0.898,2,2,0.0,0.0,15,15,2016-09-11 15:15:00,afternoon,69,0,691.6500000000015
35455,2016,9,38,11,15.25,2,0,2,0,0,1,0,0,0,0,0,1,0,17,0,2,0,0,6,6,93.5,92.565,0.0,55032.96,56803.47,0.92,2,2,0.0,0.0,15,15,2016-09-11 15:15:00,afternoon,17,0,1770.510000000002
33224,2016,9,38,11,15.5,2,0,2,0,0,1,0,0,0,0,0,1,0,25,0,1,0,1,6,6,110.0,108.9,0.0,16358.39,15813.86,0.757,2,2,0.0,0.0,15,30,2016-09-11 15:30:00,afternoon,25,0,-544.5299999999988
14313,2016,9,38,11,15.5,2,1,2,0,0,1,0,0,0,0,0,1,0,18,0,1,0,2,3,3,137.57,136.1943,0.0,7507.24,7822.97,0.655,3,2,0.0,0.0,15,30,2016-09-11 15:30:00,afternoon,18,0,315.7300000000005
16766,2016,9,38,11,15.75,1,0,1,0,0,1,0,0,0,0,0,1,0,4,0,1,0,1,6,6,149.0,147.51,0.0,40141.59,40833.24,0.898,1,1,0.0,0.0,15,45,2016-09-11 15:45:00,afternoon,4,0,691.6500000000015
38803,2016,9,38,11,16.25,2,0,2,0,0,1,0,0,0,0,0,1,0,14,0,1,0,1,6,6,118.0,116.82,0.0,28742.44,29668.86,0.842,2,2,0.0,0.0,16,15,2016-09-11 16:15:00,afternoon,14,0,926.4200000000019
29684,2016,9,38,11,16.5,2,0,2,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,6,5,105.0,103.95,0.0,28742.44,29668.86,0.842,2,2,0.0,0.0,16,30,2016-09-11 16:30:00,afternoon,1,1,926.4200000000019
23142,2016,9,38,11,16.75,2,2,3,1,0,1,0,0,0,0,0,0,0,34,0,0,0,1,0,0,226.95,224.6805,0.0,61902.13,63938.99,0.942,4,4,0.25,0.0,16,45,2016-09-11 16:45:00,afternoon,34,0,2036.8600000000006
33579,2016,9,38,11,16.75,2,0,2,0,0,1,0,0,0,0,14,1,0,52,0,0,0,1,6,6,130.0,128.7,0.0,28742.44,29668.86,0.842,2,2,0.0,0.0,16,45,2016-09-11 16:45:00,afternoon,38,0,926.4200000000019
35011,2016,9,38,11,17.0,2,1,2,0,0,1,0,0,0,0,0,1,0,94,0,2,0,1,6,6,135.9,134.541,0.0,55032.96,56803.47,0.92,3,2,0.0,0.0,17,0,2016-09-11 17:00:00,afternoon,94,0,1770.510000000002
28323,2016,9,38,11,17.0,2,1,2,0,0,1,0,0,0,0,0,1,0,32,0,0,0,1,3,3,149.4,147.906,0.0,51067.98,69056.05,0.929,3,2,0.0,0.0,17,0,2016-09-11 17:00:00,afternoon,32,0,17988.07
31332,2016,9,38,11,17.25,2,1,1,0,0,1,0,0,0,0,0,1,0,18,0,0,0,1,3,3,119.58,118.3842,0.0,41259.0,42509.89,0.918,3,1,0.0,0.0,17,15,2016-09-11 17:15:00,afternoon,18,0,1250.8899999999994
16702,2016,9,38,11,17.25,2,1,2,0,0,1,0,0,0,0,0,1,0,14,1,2,0,1,3,3,149.67,148.17329999999998,0.0,49233.22,50302.07,0.926,3,2,0.0,0.0,17,15,2016-09-11 17:15:00,afternoon,14,0,1068.8499999999985
19275,2016,9,38,11,17.75,2,1,2,0,0,1,0,0,0,0,0,1,0,31,0,0,0,1,6,6,85.5,84.645,0.0,28742.44,29668.86,0.842,3,2,0.0,0.0,17,45,2016-09-11 17:45:00,afternoon,31,0,926.4200000000019
12145,2016,9,38,11,18.25,1,0,2,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,6,6,175.0,173.25,0.0,28742.44,29668.86,0.842,1,3,0.3333333333333333,0.0,18,15,2016-09-11 18:15:00,evening,2,0,926.4200000000019
27730,2016,9,38,11,18.25,1,0,2,0,0,1,0,0,0,0,0,1,0,30,0,1,0,1,3,2,149.4,147.906,0.0,47045.65,48975.0,0.929,1,2,0.0,0.0,18,15,2016-09-11 18:15:00,evening,30,0,1929.3499999999985
18421,2016,9,38,11,18.25,2,1,2,0,0,1,0,0,0,0,0,1,0,208,0,0,0,0,5,5,116.1,114.939,0.0,13446.4,14455.0,0.743,3,2,0.0,0.0,18,15,2016-09-11 18:15:00,evening,208,0,1008.6000000000004
10306,2016,9,38,11,18.5,2,5,1,0,0,1,0,0,0,0,0,1,0,3,0,1,0,1,3,3,179.71,177.9129,0.0,28742.44,29668.86,0.842,7,1,0.0,0.0,18,30,2016-09-11 18:30:00,evening,3,0,926.4200000000019
19293,2016,9,38,11,18.5,2,0,2,0,0,1,0,0,0,0,0,1,0,7,0,1,0,1,6,6,139.0,137.61,0.0,47011.55,47683.79,0.933,2,2,0.0,0.0,18,30,2016-09-11 18:30:00,evening,7,0,672.239999999998
25262,2016,9,38,11,18.5,2,0,2,0,0,1,0,0,0,0,0,1,0,19,0,1,0,0,6,6,65.1,64.449,0.0,28742.44,29668.86,0.842,2,2,0.0,0.0,18,30,2016-09-11 18:30:00,evening,19,0,926.4200000000019
33739,2016,9,38,11,18.5,2,3,2,0,0,1,0,0,0,0,0,1,0,61,0,1,0,1,3,3,149.4,147.906,0.0,41259.0,42509.89,0.918,5,2,0.0,0.0,18,30,2016-09-11 18:30:00,evening,61,0,1250.8899999999994
14564,2016,9,38,11,18.5,2,1,2,0,0,1,0,0,0,0,0,1,0,19,0,0,0,1,3,3,107.0,105.93,0.0,47011.55,47683.79,0.933,3,2,0.0,0.0,18,30,2016-09-11 18:30:00,evening,19,0,672.239999999998
24929,2016,9,38,11,18.75,2,0,2,0,0,1,0,0,0,0,0,1,0,47,0,1,0,0,6,6,125.1,123.849,0.0,40141.59,40833.24,0.898,2,2,0.0,0.0,18,45,2016-09-11 18:45:00,evening,47,0,691.6500000000015
32113,2016,9,38,11,18.75,2,2,2,1,0,1,0,0,0,0,0,1,0,45,0,2,0,1,6,6,162.79,161.16209999999998,0.0,41259.0,42509.89,0.918,4,3,0.3333333333333333,0.0,18,45,2016-09-11 18:45:00,evening,45,0,1250.8899999999994
39003,2016,9,38,11,20.0,1,0,2,0,0,1,0,0,0,0,0,1,0,20,0,0,0,0,6,6,89.0,88.11,0.0,47011.55,47683.79,0.933,1,2,0.0,0.0,20,0,2016-09-11 20:00:00,evening,20,0,672.239999999998
17254,2016,9,38,11,20.0,2,0,2,0,0,1,0,0,0,0,0,1,0,27,0,2,0,1,6,6,110.0,108.9,0.0,47011.55,47683.79,0.933,2,2,0.0,0.0,20,0,2016-09-11 20:00:00,evening,27,0,672.239999999998
17055,2016,9,38,11,20.25,2,1,2,1,0,1,0,0,0,0,0,1,0,44,0,0,0,1,6,6,152.1,150.57899999999998,0.0,23967.12,25625.57,0.783,3,3,0.3333333333333333,0.0,20,15,2016-09-11 20:15:00,evening,44,0,1658.4500000000007
22182,2016,9,38,11,20.75,1,0,2,0,0,1,0,0,0,0,0,1,0,22,0,1,0,0,6,6,89.0,88.11,0.0,51067.98,69056.05,0.929,1,2,0.0,0.0,20,45,2016-09-11 20:45:00,evening,22,0,17988.07
38629,2016,9,38,11,20.75,1,0,2,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,3,3,145.0,143.55,0.0,55032.96,56803.47,0.92,1,2,0.0,0.0,20,45,2016-09-11 20:45:00,evening,2,0,1770.510000000002
15759,2016,9,38,11,20.75,2,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,6,6,155.0,153.45,0.0,49233.22,50302.07,0.926,2,2,0.0,0.0,20,45,2016-09-11 20:45:00,evening,0,0,1068.8499999999985
13446,2016,9,38,11,20.75,2,0,2,0,0,1,0,0,0,0,0,1,0,21,1,2,0,0,6,6,98.0,97.02,0.0,47011.55,47683.79,0.933,2,2,0.0,0.0,20,45,2016-09-11 20:45:00,evening,21,0,672.239999999998
12577,2016,9,38,11,21.0,2,0,2,0,0,1,0,0,0,0,0,1,0,19,0,0,0,1,6,6,87.2,86.328,0.0,34212.94,35436.81,0.901,2,2,0.0,0.0,21,0,2016-09-11 21:00:00,evening,19,0,1223.8699999999953
21829,2016,9,38,11,21.0,1,0,1,0,0,1,0,0,0,0,0,1,0,12,0,1,0,1,6,6,85.0,84.15,0.0,13446.4,14455.0,0.743,1,1,0.0,0.0,21,0,2016-09-11 21:00:00,evening,12,0,1008.6000000000004
17285,2016,9,38,11,21.0,2,2,2,0,0,1,0,0,0,0,0,1,0,7,0,1,0,1,1,1,144.14,142.6986,0.0,28742.44,29668.86,0.842,4,2,0.0,0.0,21,0,2016-09-11 21:00:00,evening,7,0,926.4200000000019
22237,2016,9,38,11,21.0,2,3,1,0,0,1,0,0,0,0,0,0,0,36,0,0,0,1,3,3,110.0,108.9,0.0,36194.87,36909.33,0.876,5,1,0.0,0.0,21,0,2016-09-11 21:00:00,evening,36,0,714.4599999999991
32181,2016,9,38,11,21.25,1,0,2,0,0,1,0,0,0,0,0,1,0,3,0,3,0,1,6,6,155.0,153.45,0.0,33525.74,34912.48,0.885,1,2,0.0,0.0,21,15,2016-09-11 21:15:00,evening,3,0,1386.7400000000052
29799,2016,9,38,11,21.25,2,1,2,1,1,1,0,0,0,0,0,1,2,40,0,0,0,1,2,2,158.95,157.36049999999997,0.0,5682.73,6133.89,0.627,3,4,0.25,0.25,21,15,2016-09-11 21:15:00,evening,40,0,451.16000000000076
32409,2016,9,38,11,21.5,2,4,1,0,0,1,0,0,0,0,0,1,1,70,0,3,0,1,3,3,168.3,166.61700000000002,0.0,7507.24,7822.97,0.655,6,1,0.0,0.0,21,30,2016-09-11 21:30:00,evening,70,0,315.7300000000005
37420,2016,9,38,11,21.5,1,0,2,0,0,1,0,0,0,0,0,1,0,31,0,2,0,0,6,6,125.1,123.849,0.0,28742.44,29668.86,0.842,1,2,0.0,0.0,21,30,2016-09-11 21:30:00,evening,31,0,926.4200000000019
33302,2016,9,38,11,21.75,2,0,2,0,0,1,0,0,0,0,0,1,1,23,0,2,0,1,6,6,100.1,99.099,0.0,25751.51,24061.1,0.813,2,2,0.0,0.0,21,45,2016-09-11 21:45:00,evening,23,0,-1690.4099999999999
20024,2016,9,38,11,21.75,2,1,2,0,0,1,0,0,0,0,0,1,0,10,0,2,0,1,3,3,164.0,162.36,0.0,41259.0,42509.89,0.918,3,2,0.0,0.0,21,45,2016-09-11 21:45:00,evening,10,0,1250.8899999999994
37169,2016,9,38,11,22.0,2,3,2,0,0,1,0,0,0,0,0,1,0,55,0,0,0,1,3,3,106.24,105.1776,0.0,28742.44,29668.86,0.842,5,2,0.0,0.0,22,0,2016-09-11 22:00:00,evening,55,0,926.4200000000019
32599,2016,9,38,11,22.0,1,0,2,0,0,1,0,0,0,0,0,1,0,20,0,0,0,0,6,6,68.53,67.8447,0.0,28742.44,29668.86,0.842,1,2,0.0,0.0,22,0,2016-09-11 22:00:00,evening,20,0,926.4200000000019
11773,2016,9,38,11,22.5,2,1,2,0,0,1,0,0,0,0,0,1,0,62,0,0,0,1,6,6,135.9,134.541,0.0,36194.87,36909.33,0.876,3,2,0.0,0.0,22,30,2016-09-11 22:30:00,evening,62,0,714.4599999999991
16004,2016,9,38,11,22.5,2,1,2,0,0,1,0,0,0,0,0,1,0,20,0,0,0,0,6,6,85.0,84.15,0.0,41757.4,42535.48,0.915,3,2,0.0,0.0,22,30,2016-09-11 22:30:00,evening,20,0,778.0800000000017
26697,2016,9,38,11,22.5,2,0,1,0,0,1,0,0,0,0,0,1,1,23,0,0,0,1,6,6,84.7,83.85300000000001,0.0,25751.51,24061.1,0.813,2,1,0.0,0.0,22,30,2016-09-11 22:30:00,evening,23,0,-1690.4099999999999
19372,2016,9,38,11,22.75,2,2,2,0,0,1,0,0,0,0,0,1,0,231,0,1,0,1,5,5,100.3,99.297,0.0,28742.44,29668.86,0.842,4,2,0.0,0.0,22,45,2016-09-11 22:45:00,evening,231,0,926.4200000000019
20881,2016,9,38,11,22.75,2,0,2,0,0,1,0,0,0,0,0,1,0,24,1,1,0,1,3,3,142.0,140.58,0.0,40141.59,40833.24,0.898,2,2,0.0,0.0,22,45,2016-09-11 22:45:00,evening,24,0,691.6500000000015
27510,2016,9,38,11,23.0,2,0,2,0,0,1,0,0,0,0,0,1,0,25,0,0,0,1,6,6,88.0,87.12,0.0,41259.0,42509.89,0.918,2,2,0.0,0.0,23,0,2016-09-11 23:00:00,evening,25,0,1250.8899999999994
26662,2016,9,38,11,23.0,2,0,2,0,0,1,0,0,0,0,0,1,0,48,0,0,0,1,6,6,85.5,84.645,0.0,41259.0,42509.89,0.918,2,2,0.0,0.0,23,0,2016-09-11 23:00:00,evening,48,0,1250.8899999999994
30267,2016,9,38,11,23.25,2,1,2,0,0,1,0,0,0,0,0,1,0,11,0,0,0,1,6,6,95.0,94.05,0.0,20623.32,21631.77,0.805,3,2,0.0,0.0,23,15,2016-09-11 23:15:00,evening,11,0,1008.4500000000007
15322,2016,9,38,12,14.0,1,1,3,0,0,1,0,0,0,0,0,1,0,6,0,1,0,1,3,3,169.93,168.2307,0.0,29135.7,29397.13,0.866,2,3,0.0,0.0,14,0,2016-09-12 14:00:00,afternoon,6,0,261.4300000000003
16263,2016,9,38,12,14.25,1,0,1,0,0,1,0,0,0,0,0,1,0,3,0,2,0,1,6,6,145.0,143.55,0.0,36194.87,36909.33,0.876,1,1,0.0,0.0,14,15,2016-09-12 14:15:00,afternoon,3,0,714.4599999999991
23662,2016,9,38,12,14.5,1,4,2,0,0,1,0,0,0,0,0,1,0,60,0,4,0,1,3,3,168.3,166.61700000000002,0.0,16358.39,15813.86,0.757,5,2,0.0,0.0,14,30,2016-09-12 14:30:00,afternoon,60,0,-544.5299999999988
28089,2016,9,38,12,15.75,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,6,3,160.0,158.4,0.0,49233.22,50302.07,0.926,1,2,0.0,0.0,15,45,2016-09-12 15:45:00,afternoon,0,0,1068.8499999999985
25318,2016,9,38,12,16.25,1,0,2,0,0,1,0,0,0,0,0,1,0,55,0,1,0,0,6,6,134.1,132.759,0.0,41259.0,42509.89,0.918,1,2,0.0,0.0,16,15,2016-09-12 16:15:00,afternoon,55,0,1250.8899999999994
16377,2016,9,38,12,16.25,1,0,2,0,0,1,0,0,0,0,0,1,0,15,0,0,0,1,6,6,99.0,98.01,0.0,28742.44,29668.86,0.842,1,2,0.0,0.0,16,15,2016-09-12 16:15:00,afternoon,15,0,926.4200000000019
31030,2016,9,38,12,16.5,1,0,2,0,0,0,0,5,5,0,0,1,1,14,0,1,0,1,5,5,0.0,0.0,0.0,28742.44,29668.86,0.842,1,2,0.0,0.0,16,30,2016-09-12 16:30:00,afternoon,14,1,926.4200000000019
30298,2016,9,38,12,16.5,1,0,2,0,0,1,0,0,0,0,0,1,0,18,0,0,0,0,6,6,89.0,88.11,0.0,13446.4,14455.0,0.743,1,2,0.0,0.0,16,30,2016-09-12 16:30:00,afternoon,18,0,1008.6000000000004
17896,2016,9,38,12,16.5,1,0,1,0,0,1,0,0,0,0,0,1,1,88,0,1,0,1,6,6,85.0,84.15,0.0,28742.44,29668.86,0.842,1,1,0.0,0.0,16,30,2016-09-12 16:30:00,afternoon,88,0,926.4200000000019
29481,2016,9,38,12,16.75,1,0,1,0,0,1,0,0,0,0,0,0,0,66,0,0,0,1,6,6,95.0,94.05,0.0,28742.44,29668.86,0.842,1,1,0.0,0.0,16,45,2016-09-12 16:45:00,afternoon,66,0,926.4200000000019
11626,2016,9,38,12,17.0,1,2,1,0,0,1,0,0,0,0,0,0,0,199,0,0,0,1,2,2,106.0,104.94,1.0,28742.44,29668.86,0.842,3,1,0.0,0.0,17,0,2016-09-12 17:00:00,afternoon,199,0,926.4200000000019
11606,2016,9,38,12,17.0,1,1,2,0,0,1,0,0,0,0,0,1,0,61,0,0,0,0,6,6,125.1,123.849,0.0,55032.96,56803.47,0.92,2,2,0.0,0.0,17,0,2016-09-12 17:00:00,afternoon,61,0,1770.510000000002
38299,2016,9,38,12,17.25,1,0,1,0,0,1,0,0,0,0,0,1,0,25,0,2,0,1,6,6,108.0,106.92,0.0,13446.4,14455.0,0.743,1,1,0.0,0.0,17,15,2016-09-12 17:15:00,afternoon,25,0,1008.6000000000004
18612,2016,9,38,12,17.25,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,6,140.0,138.6,0.0,28742.44,29668.86,0.842,1,1,0.0,0.0,17,15,2016-09-12 17:15:00,afternoon,0,0,926.4200000000019
23274,2016,9,38,12,17.25,1,4,2,0,0,1,0,0,0,0,0,1,1,33,0,0,0,1,5,5,124.25,123.0075,0.0,52550.79,53897.94,0.854,5,2,0.0,0.0,17,15,2016-09-12 17:15:00,afternoon,33,0,1347.1500000000015
22297,2016,9,38,12,17.5,1,4,2,0,0,1,0,0,0,0,0,1,0,154,0,0,0,1,6,6,80.75,79.9425,0.0,47011.55,47683.79,0.933,5,2,0.0,0.0,17,30,2016-09-12 17:30:00,afternoon,154,0,672.239999999998
10444,2016,9,38,12,17.5,1,0,2,0,0,1,0,0,0,0,0,1,0,2,0,2,0,0,6,6,135.0,133.65,0.0,40141.59,40833.24,0.898,1,2,0.0,0.0,17,30,2016-09-12 17:30:00,afternoon,2,0,691.6500000000015
36637,2016,9,38,12,17.5,1,2,2,0,0,1,0,0,0,0,0,1,0,3,0,0,0,1,6,6,95.0,94.05,0.0,55032.96,56803.47,0.92,3,2,0.0,0.0,17,30,2016-09-12 17:30:00,afternoon,3,0,1770.510000000002
37978,2016,9,38,12,17.5,1,4,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,6,6,120.0,118.8,0.0,11460.35,11598.86,0.728,5,2,0.0,0.0,17,30,2016-09-12 17:30:00,afternoon,0,0,138.51000000000022
24505,2016,9,38,12,17.75,1,2,1,0,0,0,0,1,1,0,0,0,0,3,0,1,0,1,6,6,67.0,66.33,0.0,28742.44,29668.86,0.842,3,1,0.0,0.0,17,45,2016-09-12 17:45:00,afternoon,3,1,926.4200000000019
37358,2016,9,38,12,18.0,1,3,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,6,6,148.31,146.8269,0.0,28742.44,29668.86,0.842,4,2,0.0,0.0,18,0,2016-09-12 18:00:00,evening,3,0,926.4200000000019
33617,2016,9,38,12,18.25,1,0,2,0,0,1,0,0,0,0,0,1,0,19,0,0,0,0,6,6,89.0,88.11,0.0,61902.13,63938.99,0.942,1,2,0.0,0.0,18,15,2016-09-12 18:15:00,evening,19,0,2036.8600000000006
36675,2016,9,38,12,18.5,2,5,2,0,0,1,0,0,0,0,0,1,0,234,0,0,0,1,6,6,105.04,103.9896,0.0,47011.55,47683.79,0.933,7,2,0.0,0.0,18,30,2016-09-12 18:30:00,evening,234,0,672.239999999998
32218,2016,9,38,12,18.75,1,3,2,0,0,1,0,0,0,0,0,1,0,147,0,1,0,1,6,6,126.9,125.631,0.0,47045.65,48975.0,0.929,4,2,0.0,0.0,18,45,2016-09-12 18:45:00,evening,147,0,1929.3499999999985
38946,2016,9,38,12,18.75,1,4,0,2,0,1,0,0,0,0,0,1,0,32,0,0,0,1,5,5,124.25,123.0075,0.0,52550.79,53897.94,0.854,5,2,1.0,0.0,18,45,2016-09-12 18:45:00,evening,32,0,1347.1500000000015
10219,2016,9,38,12,19.25,1,3,2,0,0,1,0,0,0,0,0,1,0,144,0,3,0,1,6,6,126.9,125.631,0.0,41259.0,42509.89,0.918,4,2,0.0,0.0,19,15,2016-09-12 19:15:00,evening,144,0,1250.8899999999994
14725,2016,9,38,12,19.5,1,2,2,0,0,1,0,0,0,0,0,1,0,5,0,0,0,1,3,3,177.33,175.5567,0.0,23967.12,25625.57,0.783,3,2,0.0,0.0,19,30,2016-09-12 19:30:00,evening,5,0,1658.4500000000007
10429,2016,9,38,12,19.5,1,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,3,3,110.0,108.9,0.0,28742.44,29668.86,0.842,1,1,0.0,0.0,19,30,2016-09-12 19:30:00,evening,5,0,926.4200000000019
30751,2016,9,38,12,19.75,1,4,2,0,0,1,0,0,0,0,0,1,0,187,0,0,0,1,5,5,80.75,79.9425,0.0,47011.55,47683.79,0.933,5,2,0.0,0.0,19,45,2016-09-12 19:45:00,evening,187,0,672.239999999998
33176,2016,9,38,12,19.75,1,0,1,0,0,1,0,0,0,0,0,1,0,10,0,1,0,0,6,6,87.01,86.1399,0.0,41259.0,42509.89,0.918,1,1,0.0,0.0,19,45,2016-09-12 19:45:00,evening,10,0,1250.8899999999994
21726,2016,9,38,12,19.75,1,0,2,0,0,1,0,0,0,0,0,1,0,23,0,1,0,0,6,6,68.53,67.8447,0.0,41259.0,42509.89,0.918,1,2,0.0,0.0,19,45,2016-09-12 19:45:00,evening,23,0,1250.8899999999994
32800,2016,9,38,12,20.0,1,1,1,0,0,1,0,0,0,0,0,1,0,3,0,0,0,1,3,3,170.0,168.3,0.0,28742.44,29668.86,0.842,2,1,0.0,0.0,20,0,2016-09-12 20:00:00,evening,3,0,926.4200000000019
11917,2016,9,38,12,20.25,1,3,2,0,0,1,0,0,0,0,0,1,0,30,0,0,0,1,2,2,137.52,136.1448,0.0,41259.0,42509.89,0.918,4,2,0.0,0.0,20,15,2016-09-12 20:15:00,evening,30,0,1250.8899999999994
10157,2016,9,38,12,20.25,1,0,1,0,0,1,0,0,0,0,0,0,0,19,0,0,0,1,6,3,68.5,67.815,0.0,28742.44,29668.86,0.842,1,1,0.0,0.0,20,15,2016-09-12 20:15:00,evening,19,0,926.4200000000019
14056,2016,9,38,12,20.25,1,3,2,0,0,1,0,0,0,0,0,1,0,230,0,1,0,1,5,5,109.65,108.5535,0.0,41259.0,42509.89,0.918,4,2,0.0,0.0,20,15,2016-09-12 20:15:00,evening,230,0,1250.8899999999994
13141,2016,9,38,12,20.5,1,3,2,0,1,1,0,0,0,0,0,1,1,217,0,2,0,1,6,6,119.85,118.6515,0.0,40141.59,40833.24,0.898,4,3,0.0,0.3333333333333333,20,30,2016-09-12 20:30:00,evening,217,0,691.6500000000015
23525,2016,9,38,12,20.5,1,0,2,1,0,1,0,0,0,0,0,1,1,15,0,2,0,1,6,3,127.0,125.73,0.0,28742.44,29668.86,0.842,1,3,0.3333333333333333,0.0,20,30,2016-09-12 20:30:00,evening,15,0,926.4200000000019
10897,2016,9,38,12,20.75,1,2,2,0,0,1,0,0,0,0,0,1,0,126,0,1,0,1,6,6,80.75,79.9425,0.0,28742.44,29668.86,0.842,3,2,0.0,0.0,20,45,2016-09-12 20:45:00,evening,126,0,926.4200000000019
26553,2016,9,38,12,21.25,1,2,1,0,0,0,0,47,44,3,0,0,0,3,0,0,0,1,6,6,67.0,66.33,0.0,28742.44,29668.86,0.842,3,1,0.0,0.0,21,15,2016-09-12 21:15:00,evening,3,1,926.4200000000019
17167,2016,9,38,12,21.25,1,0,2,0,0,1,0,0,0,0,0,1,0,22,0,2,0,0,6,6,89.0,88.11,0.0,47011.55,47683.79,0.933,1,2,0.0,0.0,21,15,2016-09-12 21:15:00,evening,22,0,672.239999999998
12778,2016,9,38,12,21.5,1,5,1,0,0,1,0,0,0,0,0,1,2,39,0,0,0,1,6,6,108.0,106.92,0.0,55032.96,56803.47,0.92,6,1,0.0,0.0,21,30,2016-09-12 21:30:00,evening,39,0,1770.510000000002
14147,2016,9,38,12,21.75,1,5,2,0,0,1,0,0,0,0,0,1,1,255,0,0,0,1,6,6,100.3,99.297,0.0,47011.55,47683.79,0.933,6,2,0.0,0.0,21,45,2016-09-12 21:45:00,evening,255,0,672.239999999998
19837,2016,9,38,12,21.75,1,2,2,0,0,1,0,0,0,0,0,1,0,63,0,2,0,1,3,3,149.4,147.906,0.0,41259.0,42509.89,0.918,3,2,0.0,0.0,21,45,2016-09-12 21:45:00,evening,63,0,1250.8899999999994
14167,2016,9,38,12,21.75,1,1,2,1,0,1,0,0,0,0,0,1,0,13,0,1,0,1,3,3,202.54,200.5146,0.0,28742.44,29668.86,0.842,2,3,0.3333333333333333,0.0,21,45,2016-09-12 21:45:00,evening,13,0,926.4200000000019
27266,2016,9,38,12,22.0,1,2,1,0,0,1,0,0,0,0,0,1,0,7,0,1,0,1,2,2,65.0,64.35,0.0,33525.74,34912.48,0.885,3,1,0.0,0.0,22,0,2016-09-12 22:00:00,evening,7,0,1386.7400000000052
